"","web.scraper.start.url","Seat","Party","Candidate","Share","Count.1","Count.2","Count.3","Count.4","Count.5","Count.6","Count.7","Count.8","Count.9","Count.10","Count.11","Count.12","Count.13","Count.14","Count.15","Constituency","n","total_const_vote","seats","Quota","Total_Transfers","FP_Quota_pct","Trans_Quota_pct","Elected","First_Name","gender","proportion_male","proportion_female"
"1","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",1,"SF","Kathleen Funchion (SF)","23.8%",17493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,0,1.42520775623269,0,1,"Kathleen","female",0.02,0.98
"2","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",5,"GP","Malcolm Noonan (GP)","6.7%",4942,562,143,560,871,235,2095,483,440,212,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,5601,0.402639726250611,0.456330454619521,1,"Malcolm","male",0.99,0.01
"3","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"FG","Pat Deering (FG)","8.1%",5929,108,100,186,97,575,148,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,1214,0.483053609255336,0.098908261365488,0,"Pat","male",0.67,0.33
"4","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"REN","Helena Byrne (REN)","1.3%",992,172,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,172,0.0808212481668568,0.0140133615773179,0,"Helena","female",NA,NA
"5","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"FF","Bobby Aylward (FF)","10.3%",7550,241,129,204,284,234,177,355,458,353,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,2435,0.615121394818315,0.19838683395796,0,"Bobby","male",0.96,0.04
"6","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"FG","Patrick O'Neill (FG)","5.0%",3674,49,53,167,243,0,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,512,0.299331921134105,0.0417141926022487,0,"Patrick","male",0.99,0.01
"7","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"LAB","Denis Hynes (LAB)","3.0%",2208,402,102,0,0,0,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,504,0.179892455597197,0.0410624083428385,0,"Denis","male",0.96,0.04
"8","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"IND","Alan Hayes (IND)","3.2%",2347,604,432,327,0,0,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,1363,0.191217207104448,0.111047743197002,0,"Alan","male",0.99,0.01
"9","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",3,"FG","John Paul Phelan (FG)","8.7%",6396,102,49,205,223,2454,119,3624,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,6776,0.521101515398403,0.552061267720385,1,"John","male",0.99,0.01
"10","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"IND","Angela Ray (IND)","0.3%",214,117,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,117,0.0174352289392211,0.00953234479387323,0,"Angela","female",NA,NA
"11","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"IFP","Melissa O'Neill (IFP)","0.6%",431,235,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,235,0.035114876975721,0.0191461626201727,0,"Melissa","female",NA,NA
"12","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",2,"FF","John McGuinness (FF)","14.3%",10558,463,277,324,579,411,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,2054,0.860192276356526,0.167345608603552,1,"John","male",0.99,0.01
"13","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",4,"FF","Jennifer Murnane O'Connor (FF)","12.7%",9351,372,172,198,160,80,428,2078,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,3488,0.761854326218022,0.284177937102819,1,"Jennifer","female",0.02,0.98
"14","https://irelandelection.com/electiondetail.php?elecid=238&constitid=1&electype=1",0,"SOL-PBP","Adrienne Wallace (SOL-PBP)","2.1%",1558,1792,419,290,717,47,0,0,0,0,0,0,0,0,0,"Carlow–Kilkenny",14,73643,5,12274,3265,0.126934984520124,0.266009450871761,0,"Adrienne","female",0.03,0.97
"15","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"FG","Sandra McIntyre (FG)","1.8%",1301,32,24,8,256,77,21,0,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,418,0.108137311944144,0.0347435790873577,0,"Sandra","female",0.02,0.98
"16","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"FF","Robbie Gallagher (FF)","7.0%",5062,244,161,9,127,47,42,48,513,629,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,1820,0.420746405120106,0.151275870667442,0,"Robbie","female",NA,NA
"17","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",2,"FG","Heather Humphreys (FG)","17.7%",12808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,0,1.06458316016956,0,1,"Heather","female",0.02,0.98
"18","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",4,"FF","Brendan Smith (FF)","10.2%",7354,80,42,6,37,103,45,173,272,834,2058,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,3650,0.611254259828776,0.303382927437453,1,"Brendan","male",0.99,0.01
"19","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",5,"FF","Niamh Smyth (FF)","8.0%",5745,144,96,11,57,99,73,97,484,1370,2775,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,5206,0.477516415925526,0.432715484997091,1,"Niamh","female",0.02,0.98
"20","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"IND","Joseph Duffy (IND)","0.2%",159,12,64,0,0,0,0,0,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,76,0.013215859030837,0.00631701437951957,0,"Joseph","female",NA,NA
"21","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"GP","Tate Donnelly (GP)","3.5%",2501,209,315,36,43,349,622,112,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,1686,0.207879644252348,0.140137976893026,0,"Tate","female",NA,NA
"22","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"SOL-PBP","Emmett Smith (SOL-PBP)","1.1%",830,80,351,18,5,174,0,0,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,628,0.0689884465131743,0.0521984872412933,0,"Emmett","male",0.97,0.03
"23","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"LAB","Liam van der Spek (LAB)","1.4%",983,34,111,9,12,0,0,0,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,166,0.0817055938824703,0.0137976893026349,0,"Liam","male",0.98,0.02
"24","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",3,"SF","Pauline Tully (SF)","14.1%",10166,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,3291,0.844983791871,0.273543346355249,1,"Pauline","female",NA,NA
"25","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"Aon","Sarah O'Reilly (Aon)","5.3%",3840,123,241,81,29,102,317,88,924,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,1905,0.319175463386252,0.158340952539274,0,"Sarah","female",0.02,0.98
"26","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",0,"FG","T.P. O'Reilly (FG)","7.1%",5124,30,21,4,211,79,30,1093,605,853,596,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,3522,0.42589975895603,0.292743745324578,0,"T.P.","male",NA,NA
"27","https://irelandelection.com/electiondetail.php?elecid=238&constitid=2&electype=1",1,"SF","Matt Carthy (SF)","22.6%",16310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cavan–Monaghan",13,72183,5,12031,0,1.355664533289,0,1,"Matt","female",NA,NA
"28","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",2,"SF","Violet-Anne Wynne (SF)","15.1%",8987,11,65,79,457,208,82,193,209,1612,0,0,0,0,0,"Clare",15,59495,4,11899,2916,0.755273552399361,0.245062610303387,1,"Violet-Anne","female",NA,NA
"29","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"REN","Conor O'Brien (REN)","0.3%",187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,0,0.0157156063534751,0,0,"Conor","male",0.99,0.01
"30","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"FG","Pat Breen (FG)","9.1%",5406,3,45,24,16,84,409,414,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,995,0.454323892764098,0.0836204723085974,0,"Pat","male",0.67,0.33
"31","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",4,"FG","Joe Carey (FG)","9.6%",5684,4,33,24,26,43,671,184,3524,1152,0,0,0,0,0,"Clare",15,59495,4,11899,5661,0.477687200605093,0.475754265064291,1,"Joe","male",0.95,0.05
"32","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"FG","Martin Conway (FG)","3.8%",2285,2,23,12,18,84,0,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,139,0.192032943944869,0.0116816539204975,0,"Martin","male",0.98,0.02
"33","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"IND","Joseph Woulfe (IND)","2.0%",1218,8,59,117,102,0,0,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,286,0.102361542986806,0.0240356332464913,0,"Joseph","female",NA,NA
"34","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"FF","Rita McInerney (FF)","7.0%",4136,10,33,54,17,190,166,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,470,0.347592234641567,0.0394991175729053,0,"Rita","female",NA,NA
"35","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"IFP","Michael Leahy (IFP)","1.2%",704,60,43,0,0,0,0,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,103,0.0591646356836709,0.00865618959576435,0,"Michael","male",0.99,0.01
"36","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",1,"IND","Michael McNamara (IND)","12.3%",7332,18,115,123,114,467,366,845,733,2092,0,0,0,0,0,"Clare",15,59495,4,11899,4873,0.616186234137322,0.40953021262291,1,"Michael","male",0.99,0.01
"37","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"IND","David Barrett (IND)","0.7%",400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,4,0.033616270274813,0.00033616270274813,0,"David","male",0.99,0.01
"38","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"SOL-PBP","Theresa O'Donohoe (SOL-PBP)","2.0%",1196,11,47,32,0,0,0,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,90,0.100512648121691,0.00756366081183293,0,"Theresa","female",0.03,0.97
"39","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"FF","Timmy Dooley (FF)","13.0%",7763,4,16,22,21,80,181,1163,693,687,0,0,0,0,0,"Clare",15,59495,4,11899,2867,0.652407765358433,0.240944617194722,0,"Timmy","male",0.94,0.0600000000000001
"40","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"IND","Trudy Ann Leyden (IND)","0.4%",218,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clare",15,59495,4,11899,4,0.0183208672997731,0.00033616270274813,0,"Trudy","female",NA,NA
"41","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",3,"FF","Cathal Crowe (FF)","14.0%",8355,17,30,106,33,100,193,1281,544,812,0,0,0,0,0,"Clare",15,59495,4,11899,3116,0.702159845365157,0.261870745440793,1,"Cathal","female",NA,NA
"42","https://irelandelection.com/electiondetail.php?elecid=238&constitid=3&electype=1",0,"GP","Róisí­n Garvey (GP)","9.5%",5624,16,95,43,435,124,289,333,380,0,0,0,0,0,0,"Clare",15,59495,4,11899,1715,0.472644760063871,0.144129758803261,0,"Róisí­n","female",NA,NA
"43","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",1,"SF","Pat Buckley (SF)","23.1%",12587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,0,1.1538179484829,0,1,"Pat","male",0.67,0.33
"44","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"IND","Thomas Kiely (IND)","0.8%",435,144,50,0,0,0,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,194,0.0398753322944358,0.0177834815290127,0,"Thomas","male",0.99,0.01
"45","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"IND","Shane O'Grady (IND)","0.5%",267,67,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,67,0.024475203960033,0.00614171784764873,0,"Shane","male",0.89,0.11
"46","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",4,"FF","James O'Connor (FF)","12.9%",7026,106,11,45,177,404,324,1638,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,2705,0.644055367128059,0.247960399669997,1,"James","male",0.99,0.01
"47","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",3,"FG","David Stanton (FG)","11.3%",6143,64,7,31,73,639,2619,733,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,4166,0.563113025941883,0.381886515720964,1,"David","male",0.99,0.01
"48","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"FF","Kevin O'Keeffe (FF)","13.6%",7414,88,35,74,305,149,721,292,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,1664,0.679622330186085,0.152534604455037,0,"Kevin","male",0.99,0.01
"49","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"IND","Seán O'Leary (IND)","0.1%",64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,12,0.00586671555596297,0.00110000916674306,0,"Seán","male",NA,NA
"50","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"GP","Liam Quaide (GP)","6.9%",3749,275,51,153,214,0,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,693,0.343661197176643,0.0635255293794115,0,"Liam","male",0.98,0.02
"51","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"Aon","Conor Hannon (Aon)","2.5%",1337,163,22,176,0,0,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,361,0.122559354661289,0.0330919424328536,0,"Conor","male",0.99,0.01
"52","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"FG","Pa O'Driscoll (FG)","8.3%",4554,37,13,50,82,238,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,420,0.41745347877899,0.038500320836007,0,"Pa","female",NA,NA
"53","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"IFP","Frank Shinnick (IFP)","0.8%",455,105,38,0,0,0,0,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,143,0.0417086809056742,0.0131084425703548,0,"Frank","male",0.99,0.01
"54","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",0,"IND","Mary Linehan-Foley (IND)","7.2%",3903,385,75,322,378,821,102,0,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,2083,0.357777981483179,0.190943257860482,0,"Mary","female",0.01,0.99
"55","https://irelandelection.com/electiondetail.php?elecid=238&constitid=4&electype=1",2,"LAB","Seán Sherlock (LAB)","12.1%",6610,232,84,203,160,1644,961,1343,0,0,0,0,0,0,0,"Cork East",13,54544,4,10909,4627,0.6059217160143,0.42414520121001,1,"Seán","male",NA,NA
"56","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"FF","Sandra Murphy (FF)","2.4%",1218,-45,5,3,4,36,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,3,0.117612977983778,0.000289687137891078,0,"Sandra","female",0.02,0.98
"57","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"FG","Lorraine O'Neill (FG)","2.2%",1156,139,14,16,71,48,21,38,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,347,0.111626110467362,0.033507145616068,0,"Lorraine","female",0.02,0.98
"58","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"WP","James Coughlan (WP)","0.3%",180,121,10,16,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,147,0.0173812282734647,0.0141946697566628,0,"James","male",0.99,0.01
"59","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"GP","Oliver Moran (GP)","6.2%",3205,176,22,7,42,77,88,71,493,123,902,210,322,0,0,"Cork North–Central",18,51778,4,10356,2533,0.309482425646968,0.244592506759367,0,"Oliver","male",0.99,0.01
"60","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"IND","Diarmaid í“ Cadhla (IND)","0.4%",230,40,18,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,58,0.022209347238316,0.0056006179992275,0,"Diarmaid","male",0.94,0.0600000000000001
"61","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"IND","Seán O'Leary (IND)","0.3%",137,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,15,0.0132290459636925,0.00144843568945539,0,"Seán","male",NA,NA
"62","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"LAB","John Maher (LAB)","4.9%",2561,294,9,5,70,117,72,55,245,85,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,952,0.247296253379683,0.0919273850907686,0,"John","male",0.99,0.01
"63","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"Aon","Finian Toomey (Aon)","2.6%",1325,105,19,58,33,31,13,18,45,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,322,0.127945152568559,0.0310930861336423,0,"Finian","male",0.9,0.1
"64","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"IND","Kenneth O'Flynn (IND)","7.7%",3994,428,16,40,68,126,28,54,76,571,527,466,377,509,509,"Cork North–Central",18,51778,4,10356,3795,0.385670142912321,0.366454229432213,0,"Kenneth","female",NA,NA
"65","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"FF","Tony Fitzgerald (FF)","6.4%",3338,174,14,5,45,12,22,317,34,101,194,0,0,0,0,"Cork North–Central",18,51778,4,10356,918,0.322325222093472,0.0886442641946698,0,"Tony","male",0.98,0.02
"66","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",2,"FF","Pádraig O'Sullivan (FF)","15.8%",8158,89,12,10,7,185,163,555,63,175,404,2278,0,0,0,"Cork North–Central",18,51778,4,10356,3941,0.787755890305137,0.380552336809579,1,"Pádraig","male",NA,NA
"67","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",3,"FG","Colm Burke (FG)","12.8%",6646,71,14,7,10,27,711,131,70,96,418,469,447,1532,1532,"Cork North–Central",18,51778,4,10356,5535,0.641753572808034,0.534472769409038,1,"Colm","male",0.99,0.01
"68","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"IND","Ger Keohane (IND)","1.3%",694,65,7,17,83,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,172,0.067014291232136,0.0166087292390884,0,"Ger","male",0.88,0.12
"69","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"IND","Stephen O'Donovan (IND)","0.1%",44,39,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,39,0.00424874468906914,0.00376593279258401,0,"Stephen","male",0.99,0.01
"70","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"SD","Sinéad Halpin (SD)","2.2%",1121,135,8,3,11,5,46,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,208,0.108246427191966,0.0200849748937814,0,"Sinéad","female",0,1
"71","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",0,"IND","Timothy J. Hogan (IND)","0.5%",257,150,20,27,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,197,0.0248165314793357,0.0190227887215141,0,"Timothy","female",NA,NA
"72","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",4,"SOL-PBP","Mick Barry (SOL-PBP)","7.2%",3703,1459,23,44,228,119,18,34,353,218,616,390,220,1971,1971,"Cork North–Central",18,51778,4,10356,7664,0.357570490536887,0.740054074932406,1,"Mick","male",0.98,0.02
"73","https://irelandelection.com/electiondetail.php?elecid=238&constitid=5&electype=1",1,"SF","Thomas Gould (SF)","26.7%",13811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",18,51778,4,10356,0,1.33362302047122,0,1,"Thomas","male",0.99,0.01
"74","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",3,"FF","Aindrias Moynihan (FF)","20.8%",9628,72,319,660,494,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,1545,0.830501164495816,0.133270076770465,1,"Aindrias","male",NA,NA
"75","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",0,"FG","John Paul O'Shea (FG)","15.2%",7065,55,232,464,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,751,0.609419477270767,0.0647804709738635,0,"John","male",0.99,0.01
"76","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",0,"SD","Ciarán McCarthy (SD)","8.3%",3845,396,1677,2161,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,4234,0.331665660312257,0.36522039161563,0,"Ciarán","male",NA,NA
"77","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",0,"IND","Seán O'Leary (IND)","1.1%",515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,0,0.0444233589234883,0,0,"Seán","male",NA,NA
"78","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",0,"GP","Colette Finn (GP)","7.5%",3495,199,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,199,0.301475028034159,0.0171655309238333,0,"Colette","female",NA,NA
"79","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",0,"Aon","Becky Kealy (Aon)","8.4%",3877,477,712,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,1189,0.334425946691969,0.10256189079617,0,"Becky","female",NA,NA
"80","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",2,"FF","Michael Moynihan (FF)","18.7%",8651,47,119,452,1971,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,2589,0.746226170965238,0.223324419908566,1,"Michael","male",0.99,0.01
"81","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",1,"FG","Michael Creed (FG)","18.0%",8338,38,396,327,3961,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,4722,0.719227119813681,0.407314758906237,1,"Michael","male",0.99,0.01
"82","https://irelandelection.com/electiondetail.php?elecid=238&constitid=6&electype=1",0,"IFP","Tara Nic Domhnaill (IFP)","2.1%",956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",9,46370,3,11593,0,0.0824635555938929,0,0,"Tara","female",NA,NA
"83","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"IND","Paudie Dineen (IND)","0.8%",429,268,201,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,469,0.0375393769688484,0.0410395519775989,0,"Paudie","male",0.97,0.03
"84","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"FG","Jerry Buttimer (FG)","4.9%",2828,41,13,15,29,140,46,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,284,0.247462373118656,0.0248512425621281,0,"Jerry","male",0.97,0.03
"85","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"SOL-PBP","Bobby Murray Walsh (SOL-PBP)","1.3%",764,596,106,185,326,143,257,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,1613,0.0668533426671334,0.141144557227861,0,"Bobby","male",0.96,0.04
"86","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"GP","Lorna Bogue (GP)","9.4%",5379,408,46,98,517,736,353,1642,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,3800,0.470686034301715,0.332516625831292,0,"Lorna","female",0.02,0.98
"87","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"Aon","Anna Daly (Aon)","2.4%",1350,145,70,99,72,85,0,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,471,0.118130906545327,0.0412145607280364,0,"Anna","female",0.02,0.98
"88","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",3,"FG","Simon Coveney (FG)","16.3%",9327,81,31,26,60,195,127,2323,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,2843,0.816153307665383,0.248774938746937,1,"Simon","male",0.98,0.02
"89","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",2,"FF","Micheál Martin (FF)","19.3%",11023,174,37,63,63,145,0,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,482,0.964560728036402,0.0421771088554428,1,"Micheál","male",NA,NA
"90","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"IND","Seán O'Leary (IND)","0.2%",102,56,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,56,0.00892544627231362,0.00490024501225061,0,"Seán","male",NA,NA
"91","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"IND","William O'Brien (IND)","0.4%",202,179,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,179,0.0176758837941897,0.0156632831641582,0,"William","male",0.99,0.01
"92","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",0,"SD","Patricia O'Dwyer (SD)","1.9%",1077,234,56,72,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,362,0.0942422121106055,0.0316765838291915,0,"Patricia","female",0.02,0.98
"93","https://irelandelection.com/electiondetail.php?elecid=238&constitid=7&electype=1",4,"FF","Michael McGrath (FF)","16.2%",9236,263,28,49,60,139,575,459,0,0,0,0,0,0,0,"Cork South–Central",14,57140,4,11428,1573,0.808190409520476,0.137644382219111,1,"Michael","male",0.99,0.01
